,plate,state,license_type,summons_number,issue_date,violation_time,violation,judgment_entry_date,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,county,issuing_agency,violation_status,summons_image
619,AE27787,AZ,PAS,2010519528,06/06/2023,01:51A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,65.0,0.0,0.0,75.0,Kings,DEPARTMENT OF SANITATION,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMUVWWGhQVkZWNVQwRTlQUT09&locationName=_____________________)
620,KUY3647,NY,PAS,2010519486,06/06/2023,01:41A,NO PARKING-STREET CLEANING,,65.0,10.0,0.0,0.0,75.0,0.0,75.0,Kings,DEPARTMENT OF SANITATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMUVWWGhQVkZFMFRtYzlQUT09&locationName=_____________________)
621,8EZ4270,MD,PAS,2011600030,05/10/2023,08:49A,NO PARKING-STREET CLEANING,,65.0,10.0,0.0,0.0,75.0,0.0,101.0,Qns,DEPARTMENT OF SANITATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMVVXWGROUkVGNlRVRTlQUT09&locationName=_____________________)
622,TDA0059,GA,PAS,1493095948,07/26/2023,12:34A,NO STANDING-DAY/TIME LIMITS,,115.0,30.0,0.0,0.0,0.0,145.0,50.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPVkdzd1QwRTlQUT09&locationName=_____________________)
623,KST6470,NY,PAS,1493095961,07/08/2023,04:13A,NO STANDING-DAY/TIME LIMITS,,115.0,60.0,0.0,0.0,0.0,175.0,50.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPVkdzeVRWRTlQUT09&locationName=_____________________)
624,JRZ8155,NY,PAS,9001677824,08/04/2022,08:25A,INSP. STICKER-EXPIRED/MISSING,,65.0,0.0,0.0,0.0,65.0,0.0,122.0,R,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVE5PZW1kNVRrRTlQUT09&locationName=_____________________)
625,KSD3667,NY,PAS,8950576661,03/07/2022,02:03P,INSP. STICKER-EXPIRED/MISSING,,65.0,0.0,0.0,0.0,65.0,0.0,24.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVWVE5PYWxreVRWRTlQUT09&locationName=_____________________)
626,JSC4699,NY,PAS,8950576703,03/07/2022,02:45P,EXPIRED MUNI METER,,35.0,0.0,0.0,0.0,35.0,0.0,24.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVWVE5PYW1OM1RYYzlQUT09&locationName=_____________________)
627,28503MH,NY,COM,8950576569,03/07/2022,01:17P,NO STANDING-DAY/TIME LIMITS,,115.0,0.0,0.0,15.0,100.0,0.0,24.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVWVE5PYWxVeVQxRTlQUT09&locationName=_____________________)
628,T35RAW,NJ,PAS,4864297940,09/21/2023,06:14P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,ST,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk1rNUVTVFZPZW1zd1RVRTlQUT09&locationName=_____________________)
629,23634MG,NY,COM,8950576831,03/08/2022,01:09P,NO PARKING-DAY/TIME LIMITS,,65.0,0.0,0.0,40.0,25.0,0.0,19.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVWVE5PYW1kNlRWRTlQUT09&locationName=_____________________)
630,HHD6960,NY,PAS,8950576855,03/08/2022,01:16P,NO PARKING-DAY/TIME LIMITS,,65.0,0.0,0.0,0.0,65.0,0.0,19.0,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVWVE5PYW1jeFRsRTlQUT09&locationName=_____________________)
631,86766NA,NY,COM,4864297952,09/21/2023,06:14P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk1rNUVTVFZPZW1zeFRXYzlQUT09&locationName=_____________________)
632,3FBC51,MA,PAS,4788481935,07/25/2022,03:10P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJOVkd0NlRsRTlQUT09&locationName=_____________________)
633,KVJ7157,NY,PAS,4788482046,07/25/2022,03:10P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJOYWtFd1RtYzlQUT09&locationName=_____________________)
634,JPY6256,NY,PAS,4788481844,07/25/2022,03:09P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJOVkdjd1RrRTlQUT09&locationName=_____________________)
635,KGN3755,NY,PAS,9001678490,08/06/2022,09:30A,CROSSWALK,,115.0,0.0,0.0,0.0,115.0,0.0,122.0,R,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVE5QUkZFMVRVRTlQUT09&locationName=_____________________)
636,JHD2681,NY,PAS,4788482393,07/25/2022,03:13P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJOYWswMVRYYzlQUT09&locationName=_____________________)
637,KHM8778,NY,PAS,4857170401,08/13/2023,08:07A,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk1VNTZSVE5OUkZGM1RWRTlQUT09&locationName=_____________________)
638,GFS6010,NY,PAS,4788482381,07/25/2022,03:13P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJOYWswMFRWRTlQUT09&locationName=_____________________)
639,HXV6713,NY,PAS,4788482514,07/25/2022,03:14P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJOYWxWNFRrRTlQUT09&locationName=_____________________)
640,JHM6245,NY,PAS,9001680410,07/17/2022,05:34P,NO STANDING-BUS STOP,,115.0,0.0,0.0,0.0,115.0,0.0,100.0,Q,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFJOUkZGNFRVRTlQUT09&locationName=_____________________)
641,KHL9114,NY,PAS,4857170425,08/13/2023,08:08A,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,ST,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk1VNTZSVE5OUkZGNVRsRTlQUT09&locationName=_____________________)
642,MONTAUK5,NY,SRF,4788482691,07/25/2022,03:15P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJOYWxrMVRWRTlQUT09&locationName=_____________________)
643,KGE1737,NY,PAS,9001680574,07/19/2022,01:42A,NO PARKING-STREET CLEANING,,65.0,10.0,0.0,0.0,75.0,0.0,103.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFJOUkZVelRrRTlQUT09&locationName=_____________________)
644,KSE6594,NY,PAS,9001680689,07/22/2022,05:02A,CROSSWALK,,115.0,0.0,0.0,0.0,115.0,0.0,103.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFJOUkZrMFQxRTlQUT09&locationName=_____________________)
645,KXH1265,NY,PAS,9001681116,07/23/2022,07:31A,INSP. STICKER-EXPIRED/MISSING,,65.0,0.0,0.0,0.0,65.0,0.0,101.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFJOVkVWNFRtYzlQUT09&locationName=_____________________)
646,JDC6807,NC,PAS,4788482800,07/25/2022,03:16P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJOYW1kM1RVRTlQUT09&locationName=_____________________)
647,GXT4169,NY,PAS,9009424200,10/06/2022,11:15A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,20.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwOVVVWGxPUkVsM1RVRTlQUT09&locationName=_____________________)
648,FXA7221,NY,PAS,9009424303,10/06/2022,11:49A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,20.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwOVVVWGxPUkUxM1RYYzlQUT09&locationName=_____________________)
649,QHXN71,FL,PAS,9009424637,10/08/2022,09:23A,FAIL TO DSPLY MUNI METER RECPT,,65.0,0.0,0.0,0.0,65.0,0.0,19.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwOVVVWGxPUkZsNlRuYzlQUT09&locationName=_____________________)
650,138DUU,ND,PAS,9009424716,10/08/2022,10:17A,FAIL TO DSPLY MUNI METER RECPT,,65.0,0.0,0.0,0.0,65.0,0.0,19.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwOVVVWGxPUkdONFRtYzlQUT09&locationName=_____________________)
651,KYL6075,NY,PAS,9009425186,09/15/2022,01:39P,FAIL TO DSPLY MUNI METER RECPT,,35.0,0.0,0.0,0.0,35.0,0.0,33.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwOVVVWGxPVkVVMFRtYzlQUT09&locationName=_____________________)
652,JLG7257,NY,PAS,9009425873,09/16/2022,08:48P,NO STANDING-BUS STOP,,115.0,0.0,0.0,0.0,115.0,0.0,19.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwOVVVWGxPVkdjelRYYzlQUT09&locationName=_____________________)
653,JCX4519,NY,PAS,9009426178,09/18/2022,04:14P,REG. STICKER-EXPIRED/MISSING,,65.0,0.0,0.0,65.0,0.0,0.0,24.0,NY,TRAFFIC,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwOVVVWGxPYWtVelQwRTlQUT09&locationName=_____________________)
654,XHDF51,NJ,PAS,9009426427,09/20/2022,02:47P,NO STANDING-BUS STOP,,115.0,0.0,0.0,15.0,100.0,0.0,19.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwOVVVWGxPYWxGNVRuYzlQUT09&locationName=_____________________)
655,JAW7308,NY,PAS,9009426671,09/20/2022,08:58P,FAIL TO DSPLY MUNI METER RECPT,,65.0,0.0,0.0,0.0,65.0,0.0,19.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwOVVVWGxPYWxrelRWRTlQUT09&locationName=_____________________)
656,KUB6450,NY,PAS,4788483180,07/25/2022,03:19P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJOZWtVMFRVRTlQUT09&locationName=_____________________)
657,61484MN,NY,COM,9009426713,09/20/2022,10:00P,NGHT PKG ON RESID STR-COMM VEH,,65.0,0.0,0.0,35.0,30.0,0.0,23.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwOVVVWGxPYW1ONFRYYzlQUT09&locationName=_____________________)
658,KSJ1738,NY,PAS,8919389410,05/19/2022,01:24P,FRONT OR BACK PLATE MISSING,,65.0,0.0,0.0,0.0,65.0,0.0,1.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVUVFJQVkZGNFRVRTlQUT09&locationName=_____________________)
659,76034MH,NY,COM,9009426816,09/22/2022,01:27P,DOUBLE PARKING,,115.0,0.0,0.0,50.0,65.0,0.0,19.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwOVVVWGxPYW1kNFRtYzlQUT09&locationName=_____________________)
660,GXS6626,NY,PAS,4788483403,07/25/2022,03:21P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJOZWxGM1RYYzlQUT09&locationName=_____________________)
661,KPY2773,NY,PAS,9001682194,08/02/2022,02:05A,NO PARKING-DAY/TIME LIMITS,,60.0,0.0,0.0,0.0,60.0,0.0,103.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFJOYWtVMVRrRTlQUT09&locationName=_____________________)
662,71196MM,NY,COM,4788483440,07/25/2022,03:21P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJOZWxFd1RVRTlQUT09&locationName=_____________________)
663,KWN3250,NY,PAS,4788483567,07/25/2022,03:22P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJOZWxVeVRuYzlQUT09&locationName=_____________________)
664,GPP7611,NY,PAS,8919389822,05/21/2022,01:10P,NO STANDING-DAY/TIME LIMITS,,115.0,0.0,0.0,0.0,115.0,0.0,1.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVUVFJQVkdkNVRXYzlQUT09&locationName=_____________________)
665,XLAT18,NM,PAS,9009427390,09/23/2022,04:46P,COMML PLATES-UNALTERED VEHICLE,,115.0,0.0,0.0,0.0,115.0,0.0,28.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwOVVVWGxPZWswMVRVRTlQUT09&locationName=_____________________)
666,KRP3702,NY,OMS,9009427535,09/25/2022,07:02A,SAFETY ZONE,,115.0,0.0,0.0,0.0,115.0,0.0,30.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwOVVVWGxPZWxWNlRsRTlQUT09&locationName=_____________________)
667,X16MKM,NJ,PAS,9009427869,09/26/2022,01:30P,NO PARKING-DAY/TIME LIMITS,,60.0,0.0,0.0,35.0,25.0,0.0,23.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwOVVVWGxPZW1jeVQxRTlQUT09&locationName=_____________________)
668,KER9775,NY,PAS,9009428722,09/27/2022,02:03P,NO STANDING-EXC. TRUCK LOADING,,95.0,0.0,0.0,0.0,95.0,0.0,34.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwOVVVWGxQUkdONVRXYzlQUT09&locationName=_____________________)
669,17EMTP,NY,SRF,2011030821,03/17/2023,08:22A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,66.0,Kings,DEPARTMENT OF SANITATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMVVRWHBOUkdkNVRWRTlQUT09&locationName=_____________________)
670,JGA8385,NY,PAS,4788483580,07/25/2022,03:22P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJOZWxVMFRVRTlQUT09&locationName=_____________________)
671,KEY2402,NY,PAS,8919390710,05/26/2022,09:31P,FIRE HYDRANT,,115.0,0.0,0.0,0.0,115.0,0.0,1.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVUVFZOUkdONFRVRTlQUT09&locationName=_____________________)
672,UJM1251,VA,PAS,8919390927,05/28/2022,03:31P,FAIL TO DSPLY MUNI METER RECPT,,65.0,0.0,0.0,0.0,65.0,0.0,6.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVUVFZOUkd0NVRuYzlQUT09&locationName=_____________________)
673,K31MLS,NJ,PAS,8919391221,06/02/2022,03:38P,NO STANDING-COMM METER ZONE,,115.0,10.0,0.0,0.0,125.0,0.0,1.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVUVFZOVkVsNVRWRTlQUT09&locationName=_____________________)
674,KKR9123,NY,PAS,4788483762,07/25/2022,03:24P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJOZW1NeVRXYzlQUT09&locationName=_____________________)
675,KTP2565,NY,PAS,9001682558,08/05/2022,06:47A,CROSSWALK,,115.0,0.0,0.0,0.0,115.0,0.0,112.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFJOYWxVeFQwRTlQUT09&locationName=_____________________)
676,JGJ9715,NY,PAS,4788483804,07/25/2022,03:24P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJOZW1kM1RrRTlQUT09&locationName=_____________________)
677,HSZ6681,NY,PAS,9001682479,08/05/2022,05:30A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,103.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFJOYWxFelQxRTlQUT09&locationName=_____________________)
678,HAC2417,NY,PAS,1493095985,08/19/2023,11:20A,OBSTRUCTING DRIVEWAY,,95.0,10.0,0.0,0.0,0.0,105.0,94.0,K,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPVkdzMFRsRTlQUT09&locationName=_____________________)
679,KLU7935,NY,PAS,8919391312,06/02/2022,04:54P,NO STANDING-EXC. TRUCK LOADING,,95.0,0.0,0.0,0.0,95.0,0.0,1.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVUVFZOVkUxNFRXYzlQUT09&locationName=_____________________)
680,KLU7935,NY,PAS,8919391324,06/02/2022,04:56P,FRONT OR BACK PLATE MISSING,,65.0,0.0,0.0,0.0,65.0,0.0,1.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVUVFZOVkUxNVRrRTlQUT09&locationName=_____________________)
681,KVU9192,NY,PAS,8919391646,06/04/2022,06:19P,FAIL TO DSPLY MUNI METER RECPT,,65.0,0.0,0.0,0.0,65.0,0.0,1.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVUVFZOVkZrd1RtYzlQUT09&locationName=_____________________)
682,4ER1427,MD,PAS,8919391208,06/02/2022,03:21P,NO PARKING-DAY/TIME LIMITS,,65.0,0.0,0.0,0.0,65.0,0.0,1.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVUVFZOVkVsM1QwRTlQUT09&locationName=_____________________)
683,KEE7884,NY,PAS,4864297988,09/21/2023,06:15P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk1rNUVTVFZPZW1zMFQwRTlQUT09&locationName=_____________________)
684,96413ND,NY,COM,1493095997,09/02/2023,08:44A,OBSTRUCTING DRIVEWAY,,95.0,10.0,0.0,0.0,0.0,105.0,95.0,K,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPVkdzMVRuYzlQUT09&locationName=_____________________)
685,JG7T1H,MI,PAS,1493096060,09/12/2023,12:23P,OBSTRUCTING DRIVEWAY,,95.0,10.0,0.0,0.0,0.0,105.0,94.0,K,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPYWtFeVRVRTlQUT09&locationName=_____________________)
686,11605ML,NY,COM,5128581690,07/01/2023,09:02A,FAILURE TO STOP AT RED LIGHT,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSRmVVOUVWVFJOVkZrMVRVRTlQUT09&locationName=_____________________)
687,SK906H,NJ,PAS,4788483919,07/25/2022,03:25P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJOZW10NFQxRTlQUT09&locationName=_____________________)
688,FTF1423,NY,PAS,4788484018,07/25/2022,03:26P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJPUkVGNFQwRTlQUT09&locationName=_____________________)
689,HZZ1706,NY,PAS,9001682595,08/07/2022,09:51A,REG. STICKER-EXPIRED/MISSING,,65.0,0.0,0.0,0.0,65.0,0.0,101.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFJOYWxVMVRsRTlQUT09&locationName=_____________________)
690,HAT5056,NY,PAS,4788483932,07/25/2022,03:25P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJOZW10NlRXYzlQUT09&locationName=_____________________)
691,JBL3828,NY,PAS,9001682637,08/07/2022,10:02A,REG. STICKER-EXPIRED/MISSING,,65.0,0.0,0.0,65.0,0.0,0.0,101.0,Q,TRAFFIC,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFJOYWxsNlRuYzlQUT09&locationName=_____________________)
692,773,NY,VAS,2011030845,03/17/2023,08:24A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,65.0,0.0,0.0,66.0,Kings,DEPARTMENT OF SANITATION,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMVVRWHBOUkdjd1RsRTlQUT09&locationName=_____________________)
693,F28F248,NY,SRF,2011030833,03/17/2023,08:23A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,66.0,Kings,DEPARTMENT OF SANITATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMVVRWHBOUkdkNlRYYzlQUT09&locationName=_____________________)
694,HYS2283,NY,PAS,9001682820,08/07/2022,11:16A,NO STANDING-DAY/TIME LIMITS,,115.0,0.0,0.0,0.0,115.0,0.0,100.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFJOYW1kNVRVRTlQUT09&locationName=_____________________)
695,KRK7051,NY,PAS,9001683125,08/09/2022,01:43A,NO PARKING-DAY/TIME LIMITS,,60.0,0.0,0.0,0.0,60.0,0.0,103.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFJOZWtWNVRsRTlQUT09&locationName=_____________________)
